시도,추출시군구,어린이집명,주소,위도,경도
서울특별시,도봉구,쌍문2동소라어린이집,서울특별시 도봉구 도봉로 603-1 창동중앙교회 1층,37.65876474,127.0402299
서울특별시,도봉구,서울북부지방법원어린이집,서울특별시 도봉구 마들로 749 서울북부지방법원,37.67739606,127.0471641
서울특별시,도봉구,반딧불어린이집,"서울특별시 도봉구 덕릉로63가길 43 (창동, 대우아파트 내)",37.64292288,127.0387776
서울특별시,도봉구,한그루어린이집,서울특별시 도봉구 도봉로131길 86 ,37.65657214,127.0334936
서울특별시,도봉구,쌍문4동아이천국어린이집,"서울특별시 도봉구 해등로 229 3동 109호(쌍문동, 한양아파트)",37.65763023,127.0312714
서울특별시,도봉구,쌍문4동리틀모아어린이집,서울특별시 도봉구 해등로 242-12 103동 102호(쌍문동),37.65866831,127.0307242
서울특별시,도봉구,쌍문4동파란꿈나라어린이집,"서울특별시 도봉구 해등로 242-11 101동 103호(쌍문동,성원아파트)",37.65896148,127.0293445
서울특별시,도봉구,창1동뽀뽀뽀24시어린이집,"서울특별시 도봉구 해등로 50 323동 104호 (창동, 주공3단지아파트)",37.64999808,127.0433017
서울특별시,도봉구,창1동즐거운어린이집,"서울특별시 도봉구 덕릉로 371 (창동,대우그린아파트)",37.64611361,127.0496391
서울특별시,도봉구,창4동별초롱어린이집,서울특별시 도봉구 노해로70길 12 6동 106호(창동),37.65075048,127.0495227
서울특별시,도봉구,창4동예나동산어린이집,"서울특별시 도봉구 노해로69길 103 109동101호(창동,동아청솔아파트)",37.65778635,127.0492757
서울특별시,도봉구,방학3동꿈송이어린이집,"서울특별시 도봉구 방학로 200 115동110호(방학동,신동아아파트)",37.66287274,127.0296693
서울특별시,도봉구,은행나무어린이집,서울특별시 도봉구 방학로 187 관리동 1층,37.66193518,127.0313756
서울특별시,도봉구,학마을어린이집,서울특별시 도봉구 도봉로145길 95 ,37.6652659,127.0373498
서울특별시,도봉구,다울어린이집,서울특별시 도봉구 마들로 672-26 ,37.6699717,127.046769
서울특별시,도봉구,산들어린이집,서울특별시 도봉구 덕릉로62길 30 ,37.63999419,127.0415368
서울특별시,도봉구,새나어린이집,서울특별시 도봉구 도봉로110바길 38 ,37.6480585,127.0373394
서울특별시,도봉구,방학3동맑은샘어린이집,서울특별시 도봉구 해등로 312-10 ,37.65766972,127.0214762
서울특별시,도봉구,방학1동고은뜰어린이집,서울특별시 도봉구 마들로 616 203동 102호,37.66510797,127.0469105
서울특별시,도봉구,방학1동행복한천사어린이집,서울특별시 도봉구 도당로 116 101동 102호,37.6666198,127.039854
서울특별시,도봉구,방학3동해니크레오어린이집,서울특별시 도봉구 시루봉로 166 102동 104호,37.66402936,127.0305763
서울특별시,도봉구,창3동신도아이숲어린이집,서울특별시 도봉구 우이천로4라길 11-14 102동 107호,37.63304517,127.0422797
서울특별시,도봉구,창5동아이조아어린이집,서울특별시 도봉구 해등로 118 2동 110호,37.65408273,127.0421874
서울특별시,도봉구,도봉2동다솜어린이집,서울특별시 도봉구 마들로 859-19 124동 101호,37.68604183,127.0467647
서울특별시,도봉구,도봉2동리틀포도나무어린이집,서울특별시 도봉구 마들로 835 202동 102호,37.68424475,127.0504626
서울특별시,도봉구,무지개어린이집,서울특별시 도봉구 덕릉로60길 121-20 ,37.63494756,127.0428884
서울특별시,도봉구,서울도봉경찰서어린이집,서울특별시 도봉구 노해로 403 서울도봉경찰서어린이집,37.6535367,127.0523758
서울특별시,도봉구,늘봄어린이집,서울특별시 도봉구 우이천로 487-1 ,37.65658032,127.0152928
서울특별시,도봉구,느티나무어린이집,서울특별시 도봉구 도당로13바길 19 ,37.66756034,127.034686
서울특별시,도봉구,온유한어린이집,서울특별시 도봉구 덕릉로60자길 22 ,37.63807777,127.0416086
서울특별시,도봉구,도봉숲어린이집,서울특별시 도봉구 마들로 684-10 ,37.67102035,127.0470021
서울특별시,도봉구,봄날어린이집,서울특별시 도봉구 덕릉로53길 55 ,37.6394783,127.034823
서울특별시,노원구,노원어린이집,서울특별시 노원구 동일로239다길 23 (상계동),37.67626196,127.0511594
