시도,시군구,학교명,도로명주소,위도,경도
경기도교육청,고양시,고양오금초등학교,경기 고양시 덕양구 오금1로 10,37.66180602,126.89528
경기도교육청,고양시,고양용현초등학교,경기 고양시 덕양구 화신로 21,37.61514717,126.8382141
경기도교육청,고양시,고양초등학교,경기 고양시 덕양구 혜음로13번길 22-7,37.70325932,126.8996748
경기도교육청,고양시,고양한내초등학교,경기 고양시 일산서구 고양대로255번길 27,37.66859131,126.7353262
경기도교육청,고양시,고양화수초등학교,경기 고양시 덕양구 화수로 25,37.64537659,126.8327323
경기도교육청,고양시,고양화정초등학교,경기 고양시 덕양구 화신로 333,37.63400032,126.8261914
경기도교육청,고양시,금계초등학교,경기 고양시 일산동구 강촌로 90,37.64958311,126.784337
경기도교육청,고양시,낙민초등학교,경기 고양시 일산동구 강석로 134,37.65389637,126.7800863
경기도교육청,고양시,내유초등학교,경기 고양시 덕양구 통일로 1132,37.71565321,126.851878
경기도교육청,고양시,냉천초등학교,경기 고양시 일산동구 산두로 99,37.66676911,126.7857063
경기도교육청,고양시,능곡초등학교,경기 고양시 덕양구 토당로67번길 66,37.62452443,126.8159415
경기도교육청,고양시,다솜초등학교,경기 고양시 일산동구 숲속마을로 139,37.6725943,126.7965985
경기도교육청,고양시,대곡초등학교,경기 고양시 덕양구 대주로 138-50,37.64115887,126.8127959
경기도교육청,고양시,대화초등학교,경기 고양시 일산서구 송포로 50,37.67158313,126.7323866
경기도교육청,고양시,덕은초등학교,경기 고양시 덕양구 중앙로176번길 18-4,37.60316928,126.8718377
경기도교육청,고양시,덕은한강초등학교,경기 고양시 덕양구 대덕산로 55,37.58159302,126.8636056
경기도교육청,고양시,덕이초등학교,경기 고양시 일산서구 덕이로 104,37.69281622,126.7482518
경기도교육청,고양시,도래울초등학교,경기 고양시 덕양구 도래울3로 5,37.63166517,126.8705109
경기도교육청,고양시,모당초등학교,경기 고양시 일산동구 하늘마을로 144,37.67978471,126.7808442
경기도교육청,고양시,목암초등학교,경기 고양시 덕양구 푸른마을로 63,37.71399957,126.9047957
경기도교육청,고양시,무원초등학교,경기 고양시 덕양구 무원로 47,37.61771128,126.8317024
경기도교육청,고양시,문촌초등학교,경기 고양시 일산서구 주엽로 168,37.67340583,126.7604778
경기도교육청,고양시,문화초등학교,경기 고양시 일산서구 강선로 123,37.67479948,126.7671476
경기도교육청,고양시,백마초등학교,경기 고양시 일산동구 일산로 230,37.65787674,126.7908951
경기도교육청,고양시,백송초등학교,경기 고양시 일산서구 하이파크3로 110,37.70183709,126.7535236
경기도교육청,고양시,백신초등학교,경기 고양시 일산동구 강촌로26번길 66,37.64426859,126.7811118
경기도교육청,고양시,백양초등학교,경기 고양시 덕양구 화신로 238,37.63223058,126.8361242
경기도교육청,고양시,벽제초등학교,경기 고양시 일산동구 공릉천로 13,37.69577035,126.8433795
경기도교육청,고양시,삼송초등학교,경기 고양시 덕양구 세솔로 150,37.65414723,126.8823753
경기도교육청,고양시,상탄초등학교,경기 고양시 일산서구 현중로 47,37.69514974,126.7666486
경기도교육청,고양시,서정초등학교,경기 고양시 덕양구 소원로 251,37.61433924,126.8485952
경기도교육청,고양시,성라초등학교,경기 고양시 덕양구 호국로716번길 13-19 ,37.65280959,126.8339395
경기도교육청,고양시,성사초등학교,경기 고양시 덕양구 호국로834번길 89,37.65771009,126.8438788
경기도교육청,고양시,성석초등학교,경기 고양시 일산동구 문봉길 110,37.7074196,126.8122846
경기도교육청,고양시,성신초등학교,경기 고양시 덕양구 성신로 104,37.62660683,126.8402102
경기도교육청,고양시,성저초등학교,경기 고양시 일산서구 성저로 92,37.68484146,126.7571669
경기도교육청,고양시,소만초등학교,경기 고양시 덕양구 화신로 48,37.61758884,126.8395317
경기도교육청,고양시,송포초등학교,경기 고양시 일산서구 송산로 379,37.68583121,126.7207489
경기도교육청,고양시,신능초등학교,경기 고양시 덕양구 충장로123번길 37,37.62418316,126.8311396
경기도교육청,고양시,신원초등학교,경기 고양시 덕양구 신원3로 21,37.6679284,126.8858037
경기도교육청,고양시,신촌초등학교,경기 고양시 일산서구 후곡로 52,37.68165926,126.7661059
경기도교육청,고양시,아람초등학교,경기 고양시 덕양구 서정마을로 36,37.61944452,126.8502341
경기도교육청,고양시,안곡초등학교,경기 고양시 일산동구 중산로 142,37.68488575,126.7816591
경기도교육청,고양시,양일초등학교,경기 고양시 일산동구 위시티로 151,37.68579035,126.8131373
경기도교육청,고양시,오마초등학교,경기 고양시 일산서구 주엽로 214,37.67709386,126.7628691
경기도교육청,고양시,용두초등학교,경기 고양시 덕양구 용두로121번길 20,37.62159601,126.8932827
경기도교육청,고양시,용정초등학교,경기 고양시 덕양구 은빛로17번길 53,37.64053934,126.829675
경기도교육청,고양시,원당초등학교,경기 고양시 덕양구 마상로107번길 13,37.66237583,126.8349518
경기도교육청,고양시,원중초등학교,경기 고양시 일산동구 위시티3로 67,37.67522613,126.8146873
경기도교육청,고양시,원흥초등학교,경기 고양시 덕양구 원흥1로 26,37.6510763,126.8688582
경기도교육청,고양시,율동초등학교,경기 고양시 일산동구 산두로 223,37.6754852,126.778889
경기도교육청,고양시,일산은행초등학교,경기 고양시 일산동구 은행마을로 70,37.66934569,126.8064276
경기도교육청,고양시,일산초등학교,경기 고양시 일산서구 일중로15번길 38,37.68285291,126.7720108
경기도교육청,고양시,장성초등학교,경기 고양시 일산서구 일산로 738,37.67801089,126.749712
경기도교육청,고양시,장촌초등학교,경기 고양시 일산서구 호수로856번길 43,37.67283409,126.7489631
경기도교육청,고양시,저동초등학교,경기 고양시 일산동구 대산로11번길 37,37.66801925,126.7739014
경기도교육청,고양시,정발초등학교,경기 고양시 일산동구 강송로 190,37.65576278,126.7837571
경기도교육청,고양시,주엽초등학교,경기 고양시 일산서구 강선로 29,37.66736055,126.7615082
경기도교육청,고양시,중산초등학교,경기 고양시 일산동구 탄중로 373,37.69045755,126.7837062
경기도교육청,고양시,지도초등학교,경기 고양시 덕양구 성신로 49,37.62827743,126.8338083
경기도교육청,고양시,지축초등학교,경기 고양시 덕양구 오부자로 50,37.65287578,126.915909
경기도교육청,고양시,창릉초등학교,경기 고양시 덕양구 덕수천2로 118,37.64814166,126.8931994
경기도교육청,고양시,토당초등학교,경기 고양시 덕양구 행신로 90,37.61727812,126.8262575
경기도교육청,고양시,풍동초등학교,경기 고양시 일산동구 숲속마을로 14-43,37.66941476,126.8024377
경기도교육청,고양시,풍산초등학교,경기 고양시 일산동구 숲속마을로 51,37.66677401,126.7966189
경기도교육청,고양시,하늘초등학교,경기 고양시 일산동구 하늘마을1로 46,37.67747716,126.7901781
경기도교육청,고양시,한류초등학교,경기 고양시 일산동구 한류월드로 262,37.6621344,126.7568623
경기도교육청,고양시,한뫼초등학교,경기 고양시 일산서구 고양대로 629,37.68642826,126.766626
경기도교육청,고양시,한산초등학교,경기 고양시 일산서구 하이파크1로 56,37.69558038,126.7533539
경기도교육청,고양시,한수초등학교,경기 고양시 일산서구 주엽로 118,37.66936373,126.7576752
경기도교육청,고양시,행남초등학교,경기 고양시 덕양구 소만로 22,37.61520361,126.8426403
경기도교육청,고양시,행신초등학교,경기 고양시 덕양구 중앙로 527,37.62197062,126.8364594
경기도교육청,고양시,행주초등학교,경기 고양시 덕양구 행주로17번길 70,37.60333042,126.8247634
경기도교육청,고양시,향동숲내초등학교,경기 고양시 덕양구 향기로 53,37.59526176,126.8911486
경기도교육청,고양시,향동초등학교,경기 고양시 덕양구 향동1로 37,37.60349369,126.8954716
경기도교육청,고양시,현산초등학교,경기 고양시 일산서구 산현로 87,37.69261065,126.7711736
경기도교육청,고양시,호곡초등학교,경기 고양시 일산서구 탄현로 109,37.70122273,126.7668608
경기도교육청,고양시,호수초등학교,경기 고양시 일산동구 강촌로 27,37.64707027,126.7780169
경기도교육청,고양시,화중초등학교,경기 고양시 덕양구 화중로152번길 43,37.64092314,126.8360236
경기도교육청,고양시,황룡초등학교,경기 고양시 일산서구 탄현로 75,37.698504,126.7679851
경기도교육청,고양시,흥도초등학교,경기 고양시 덕양구 도래울1로 83,37.62812314,126.8719263
경기도교육청,광명시,가림초등학교,경기 광명시 금당로 11-7,37.45854816,126.8789796
경기도교육청,광명시,광명광덕초등학교,경기 광명시 오리로841번길 9,37.47326708,126.8656477
경기도교육청,광명시,광명광성초등학교,경기 광명시 철산로 59,37.47855842,126.8727111
경기도교육청,광명시,광명남초등학교,경기 광명시 광명로 866-9,37.47594649,126.8540911
경기도교육청,광명시,광명동초등학교,경기 광명시 연서일로 25,37.48397208,126.8633898
경기도교육청,광명시,광명북초등학교,경기 광명시 시청로138번길 8,37.48702265,126.8679297
경기도교육청,광명시,광명서초등학교,경기 광명시 너부대로 5,37.47845229,126.8470428
경기도교육청,광명시,광명초등학교,경기 광명시 광이로 21,37.48062099,126.8578379
경기도교육청,광명시,광문초등학교,경기 광명시 덕단이로 29,37.46693595,126.8515607
경기도교육청,광명시,광일초등학교,경기 광명시 목감로 34-6,37.47166215,126.8469345
경기도교육청,광명시,구름산초등학교,경기 광명시 한내일로 5,37.45325615,126.8840084
경기도교육청,광명시,도덕초등학교,경기 광명시 가마산로 28,37.48426863,126.8706979
경기도교육청,광명시,빛가온초등학교,경기 광명시 양달로10번길 8,37.41311938,126.8813498
경기도교육청,광명시,서면초등학교,경기 광명시 오리로 402,37.43873803,126.8803087
경기도교육청,광명시,소하초등학교,경기 광명시 소하일로 45,37.44930853,126.887449
경기도교육청,광명시,안서초등학교,경기 광명시 가학로 247-55,37.40271235,126.8706258
경기도교육청,광명시,안현초등학교,경기 광명시 도덕공원로 5,37.47071415,126.8677142
경기도교육청,광명시,연서초등학교,경기 광명시 안현로 80-2,37.46641852,126.8816798
경기도교육청,광명시,온신초등학교,경기 광명시 범안로 657,37.44292653,126.8465094
경기도교육청,광명시,철산초등학교,경기 광명시 하안로 392,37.46980988,126.8746386
경기도교육청,광명시,충현초등학교,경기 광명시 성채안로 16,37.43326935,126.8862742
경기도교육청,광명시,하안남초등학교,경기 광명시 금당로 71,37.46219093,126.8852854
경기도교육청,광명시,하안북초등학교,경기 광명시 가림로 18,37.46469974,126.8691807
경기도교육청,광명시,하안초등학교,경기 광명시 안현로 16,37.46299934,126.8739786
경기도교육청,광명시,하일초등학교,경기 광명시 철망산로 68,37.46905496,126.8764757
경기도교육청,하남시,감일초등학교,경기 하남시 감일백제로 45,37.50019025,127.1622793
경기도교육청,하남시,나룰초등학교,경기 하남시 덕풍북로 260,37.54839162,127.2094233
경기도교육청,하남시,단샘초등학교,경기도 하남시 감일순환로 195,37.50718889,127.1589067
경기도교육청,하남시,덕풍초등학교,경기 하남시 덕풍공원로 20,37.54129078,127.197441
경기도교육청,하남시,동부초등학교,경기 하남시 역말로 55,37.53752348,127.2023597
경기도교육청,하남시,망월초등학교,경기 하남시 미사강변북로24번길 10,37.57075153,127.1805687
경기도교육청,하남시,미사강변초등학교,경기 하남시 미사강변북로55번길 70,37.57587174,127.1858813
경기도교육청,하남시,미사중앙초등학교,경기 하남시 미사강변한강로334번길 46,37.55915319,127.198964
경기도교육청,하남시,미사초등학교,경기 하남시 미사강변한강로 200,37.5716153,127.1927192
경기도교육청,하남시,산곡초등학교,경기 하남시 하남대로302번길 45,37.50393619,127.2343972
경기도교육청,하남시,서부초등학교,경기 하남시 서하남로 161,37.51573634,127.1620914
경기도교육청,하남시,신우초등학교,경기 하남시 감일순환로 145,37.51104164,127.1611198
경기도교육청,하남시,신장초등학교,경기 하남시 신평로 100,37.54266382,127.2079815
경기도교육청,하남시,신평초등학교,경기 하남시 신장동로 67,37.54403512,127.2150372
경기도교육청,하남시,위례숲초등학교,경기 하남시 위례대로6길 65,37.48524074,127.1580348
경기도교육청,하남시,위례초등학교,경기 하남시 위례순환로 333,37.47724376,127.1496626
경기도교육청,하남시,윤슬초등학교,경기 하남시 미사강변서로 151,37.56355505,127.1824778
경기도교육청,하남시,창우초등학교,경기 하남시 대청로 99,37.54066347,127.2238261
경기도교육청,하남시,청아초등학교,경기 하남시 미사강변중앙로132번길 45,37.55877918,127.1941507
경기도교육청,하남시,하남천현초등학교,경기 하남시 천현로 45,37.53809739,127.2161064
경기도교육청,하남시,하남초등학교,경기 하남시 천현로 109,37.53742669,127.2221283
경기도교육청,하남시,하남풍산초등학교,경기 하남시 덕풍북로 100,37.55459442,127.2014632
경기도교육청,하남시,한홀초등학교,경기 하남시 미사강변서로 68,37.55650821,127.185471
경기도교육청,남양주시,가곡초등학교,경기 남양주시 화도읍 비룡로379번길 3,37.68403187,127.3058042
경기도교육청,남양주시,가양초등학교,경기 남양주시 수동면 비룡로1243번길 7,37.73301476,127.2934769
경기도교육청,남양주시,가운초등학교,경기 남양주시 가운로2길 54,37.60054465,127.1559065
경기도교육청,구리시,갈매초등학교,경기 구리시 갈매중앙로 40,37.6284491,127.1160707
경기도교육청,구리시,건원초등학교,경기 구리시 동구릉로80번길 15,37.60732255,127.1356792
경기도교육청,남양주시,광릉초등학교,경기 남양주시 진접읍 광릉내로82번길 29,37.74593334,127.2076141
경기도교육청,구리시,교문초등학교,경기 구리시 안골로19번길 16,37.5982042,127.1336017
경기도교육청,남양주시,구룡초등학교,경기 남양주시 늘을3로 120,37.65806177,127.2526644
경기도교육청,구리시,구리초등학교,경기 구리시 경춘로276번길 51,37.60119321,127.1476094
경기도교육청,구리시,구지초등학교,경기 구리시 건원대로76번길 40,37.60729045,127.1422805
경기도교육청,남양주시,금교초등학교,경기 남양주시 미금로 194,37.6142464,127.1616254
경기도교육청,남양주시,금남초등학교,경기 남양주시 화도읍 북한강로 1506,37.64436511,127.3625355
경기도교육청,남양주시,남양주금곡초등학교,경기 남양주시 금곡로 65-6,37.63570215,127.2109143
경기도교육청,남양주시,남양주다산초등학교,경기 남양주시 다산중앙로146번길 55,37.62661999,127.1587227
경기도교육청,남양주시,남양주덕송초등학교,경기 남양주시 별내3로 356,37.66913744,127.1161148
경기도교육청,남양주시,남양주도곡초등학교,경기 남양주시 와부읍 덕소로 179,37.5797886,127.2178797
경기도교육청,남양주시,남양주동곡초등학교,경기 남양주시 홍유릉로248번길 56,37.62889579,127.2039213
경기도교육청,남양주시,남양주미금초등학교,경기 남양주시 미금로56번길 32-13,37.60864513,127.1540842
경기도교육청,남양주시,남양주백봉초등학교,경기 남양주시 의안로 158,37.64383107,127.2417795
경기도교육청,남양주시,남양주샛별초등학교,경기 남양주시 송산로307번길 50,37.66605316,127.1293222
경기도교육청,남양주시,남양주송라초등학교,경기 남양주시 화도읍 마석로45번길 33,37.6546094,127.3016718
경기도교육청,남양주시,남양주송촌초등학교,경기 남양주시 조안면 북한강로499번길 30,37.56761384,127.3181318
경기도교육청,남양주시,남양주신촌초등학교,경기 남양주시 평내로 122,37.64542059,127.2399218
경기도교육청,남양주시,남양주양정초등학교,경기 남양주시 경춘로 468-33,37.60902523,127.1661262
경기도교육청,남양주시,남양주양지초등학교,경기 남양주시 오남읍 진건오남로808번길 20-37,37.69912813,127.206463
경기도교육청,남양주시,남양주월문초등학교,경기 남양주시 와부읍 수레로 519,37.60946731,127.2621311
경기도교육청,남양주시,남양주월산초등학교,경기 남양주시 화도읍 경춘로2290번길 50,37.65386659,127.3402346
경기도교육청,구리시,내양초등학교,경기 구리시 동구릉로 485,37.64060525,127.1393211
경기도교육청,남양주시,다산가람초등학교,경기 남양주시 다산중앙로81번길 51,37.61952765,127.1495826
경기도교육청,남양주시,다산별빛초등학교,경기 남양주시 다산중앙로82번안길 40,37.61721047,127.1655845
경기도교육청,남양주시,다산새봄초등학교,경기 남양주시 다산순환로 417 ,37.61721047,127.1655845
경기도교육청,남양주시,다산하늘초등학교,경기 남양주시 다산순환로 199,37.62771421,127.146554
경기도교육청,남양주시,다산한강초등학교,경기 남양주시 다산지금로146번길 11,37.59941605,127.1724949
경기도교육청,남양주시,답내초등학교,경기 남양주시 화도읍 경춘로2347번길 44-7,37.66239531,127.3470147
경기도교육청,남양주시,덕소초등학교,경기 남양주시 와부읍 수레로 17,37.58808365,127.214643
경기도교육청,남양주시,도농초등학교,경기 남양주시 도농로 72,37.61247161,127.1575125
경기도교육청,구리시,도림초등학교,경기 구리시 아차산로 431,37.5932852,127.1300069
경기도교육청,남양주시,도심초등학교,경기 남양주시 와부읍 석실로 45,37.58024192,127.2278345
경기도교육청,남양주시,도제원초등학교,경기 남양주시 퇴계원읍 경춘북로558번길 10-1,37.64594574,127.1457354
경기도교육청,구리시,동구초등학교,경기 구리시 건원대로76번길 45,37.60921221,127.1415684
경기도교육청,구리시,동인초등학교,경기 구리시 동구릉로103번길 37,37.61091862,127.1339019
경기도교육청,남양주시,마석초등학교,경기 남양주시 화도읍 수레로 1234-52,37.64948358,127.3048829
경기도교육청,구리시,백문초등학교,경기 구리시 장자대로13번길 12,37.58859685,127.1328746
경기도교육청,남양주시,별가람초등학교,경기 남양주시 별내3로 173,37.65419272,127.1242247
경기도교육청,남양주시,별내초등학교,경기 남양주시 별내면 청학로92번길 38,37.71139094,127.1184273
경기도교육청,구리시,부양초등학교,경기 구리시 장자대로 89-2,37.59044988,127.1416597
경기도교육청,남양주시,부평초등학교,경기 남양주시 진접읍 부평로48번길 27,37.73757596,127.2013828
경기도교육청,남양주시,사능초등학교,경기 남양주시 진건읍 사릉로372번길 2,37.65539538,127.1842843
경기도교육청,구리시,산마루초등학교,경기 구리시 갈매순환로 133,37.63169552,127.1203943
경기도교육청,남양주시,수동초등학교,경기 남양주시 수동면 비룡로 832,37.71192292,127.3231662
경기도교육청,남양주시,수동초등학교 송천분교장,경기 남양주시 수동면 비룡로586번길 98,37.69513045,127.3342141
경기도교육청,구리시,수택초등학교,경기 구리시 검배로136번길 41,37.59198238,127.1525778
경기도교육청,남양주시,양오초등학교,경기 남양주시 오남읍 양지로 261-35,37.69750175,127.1921443
경기도교육청,남양주시,어람초등학교,경기 남양주시 오남읍 진건오남로550번길 25,37.68239424,127.2130916
경기도교육청,남양주시,예봉초등학교,경기 남양주시 와부읍 수레로 108,37.59213696,127.2211223
경기도교육청,남양주시,오남초등학교,경기 남양주시 오남읍 진건오남로 696,37.69526828,127.2145797
경기도교육청,남양주시,와부초등학교,경기 남양주시 와부읍 월문천로 63,37.58638947,127.2187413
경기도교육청,남양주시,용신초등학교,경기 남양주시 진건읍 사릉로 474,37.66099078,127.1733819
경기도교육청,남양주시,은솔초등학교,경기 남양주시 화도읍 경춘보학2길 9,37.65030853,127.2950968
경기도교육청,구리시,인창초등학교,경기 구리시 동구릉로 37-13,37.60502417,127.1316626
경기도교육청,남양주시,장내초등학교,경기 남양주시 평내로 64,37.6412718,127.2348778
경기도교육청,남양주시,장승초등학교,경기 남양주시 진접읍 금강로1576번길 12,37.73049655,127.1952504
경기도교육청,구리시,장자초등학교,경기 구리시 장자대로 40,37.58697955,127.1352675
경기도교육청,남양주시,장현초등학교,경기 남양주시 진접읍 장현천로 37,37.71948324,127.1822131
경기도교육청,남양주시,조안초등학교,경기 남양주시 조안면 북한강로229번길 20,37.54658418,127.3004212
경기도교육청,남양주시,주곡초등학교,경기 남양주시 진접읍 해밀예당1로 277,37.72461887,127.2062161
경기도교육청,남양주시,진건초등학교,경기 남양주시 진건읍 사릉로 408-9,37.65797317,127.1789597
경기도교육청,남양주시,진접초등학교,경기 남양주시 진접읍 해밀예당2로 102,37.71704753,127.199694
경기도교육청,남양주시,차산초등학교,경기 남양주시 화도읍 수레로 1105-23,37.63630172,127.3015751
경기도교육청,남양주시,창현초등학교,경기 남양주시 화도읍 녹촌로 12,37.64589819,127.3018814
경기도교육청,남양주시,천마초등학교,경기 남양주시 화도읍 경춘로 1707,37.65603214,127.2800732
경기도교육청,구리시,토평초등학교,경기 구리시 벌말로129번길 17-1,37.58781693,127.1463014
경기도교육청,남양주시,퇴계원초등학교,경기 남양주시 퇴계원읍 퇴계원로59번길 16,37.65369224,127.1414171
경기도교육청,남양주시,판곡초등학교,경기 남양주시 늘을3로 15,37.65998384,127.2417865
경기도교육청,남양주시,평내초등학교,경기 남양주시 경춘로 1292-11,37.64906754,127.2378089
경기도교육청,남양주시,평동초등학교,경기 남양주시 호평로68번길 16,37.65445845,127.2477124
경기도교육청,남양주시,풍양초등학교,경기 남양주시 진접읍 내각1로 31-1,37.70218215,127.1616166
경기도교육청,남양주시,하랑초등학교,경기 남양주시 백봉로 92,37.64995713,127.2550792
경기도교육청,남양주시,한별초등학교,경기 남양주시 별내4로 40,37.6465842,127.1159811
경기도교육청,남양주시,해밀초등학교,경기 남양주시 진접읍 해밀예당3로 103,37.71894702,127.1963327
경기도교육청,남양주시,호평초등학교,경기 남양주시 천마산로 63,37.66759914,127.2468981
경기도교육청,남양주시,화도초등학교,경기 남양주시 화도읍 비룡로116번길 24-42,37.66311262,127.3080304
경기도교육청,남양주시,화봉초등학교,경기 남양주시 진접읍 해밀예당2로 21,37.71601547,127.1918246
경기도교육청,남양주시,화접초등학교,경기 남양주시 별내중앙로 148,37.6533956,127.1160189
경기도교육청,남양주시,심석초등학교,경기 남양주시 화도읍 마석로76번길 10,37.65730263,127.3068672
경기도교육청,김포시,김포구래초등학교,경기 김포시 김포한강9로12번길 77,37.63988803,126.6284516
경기도교육청,김포시,가현초등학교,경기 김포시 김포한강2로 83,37.63800264,126.6739864
경기도교육청,김포시,감정초등학교,경기 김포시 중봉로 11,37.62351824,126.6954905
경기도교육청,김포시,개곡초등학교,경기 김포시 월곶면 애기봉로 445,37.73203048,126.5934943
경기도교육청,김포시,걸포초등학교,경기 김포시 걸포로 22,37.63346574,126.7074985
경기도교육청,김포시,고창초등학교,경기 김포시 김포한강1로98번길 35,37.64627136,126.6731616
경기도교육청,김포시,고촌초등학교,경기 김포시 고촌읍 신곡로29번길 30,37.6063188,126.7733227
경기도교육청,김포시,금란초등학교,경기 김포시 고촌읍 장곡로 42,37.60770881,126.7512977
경기도교육청,김포시,금성초등학교,경기 김포시 하성면 하성로795번길 26,37.74485844,126.6324682
경기도교육청,김포시,금파초등학교,경기 김포시 김포대로926번길 74,37.62409778,126.7169247
경기도교육청,김포시,김포금빛초등학교,경기 김포시 태장로 821,37.63531624,126.679366
경기도교육청,김포시,김포나진초등학교,경기 김포시 걸포2로 58,37.63570581,126.7025444
경기도교육청,김포시,김포대명초등학교,경기 김포시 대곶면 대곶로20번길 17,37.64839857,126.5535747
경기도교육청,김포시,김포서초등학교,경기 김포시 봉화로 188,37.62907356,126.7017846
경기도교육청,김포시,김포신풍초등학교,경기 김포시 풍무로208번길 14,37.61301009,126.7267932
경기도교육청,김포시,김포초등학교,경기 김포시 북변중로65번길 4-24,37.62535352,126.7086823
경기도교육청,김포시,김포한가람초등학교,경기 김포시 김포한강9로115번길 57,37.64781912,126.6218558
경기도교육청,김포시,김포호수초등학교,경기 김포시 김포한강4로420번길 87,37.65000717,126.6334257
경기도교육청,김포시,나비초등학교,경기 김포시 김포한강10로134번길 70,37.64058452,126.6258943
경기도교육청,김포시,대곶초등학교,경기 김포시 대곶면 율생중앙로36번길 19,37.65206455,126.584371
경기도교육청,김포시,마송중앙초등학교,경기 김포시 통진읍 마송1로 140,37.68922789,126.5936691
경기도교육청,김포시,마송초등학교,경기 김포시 통진읍 흥신로 315,37.68460791,126.6064823
경기도교육청,김포시,보름초등학교,경기 김포시 고촌읍 태리로 267,37.59472488,126.7628244
경기도교육청,김포시,사우초등학교,경기 김포시 사우로 20,37.62054666,126.7240063
경기도교육청,김포시,서암초등학교,경기 김포시 통진읍 서암로184번길 9,37.70001023,126.6051989
경기도교육청,김포시,석정초등학교,경기 김포시 대곶면 대곶로331번길 10,37.67364573,126.5540628
경기도교육청,김포시,솔터초등학교,경기 김포시 김포한강7로22번길 61,37.64130683,126.6344292
경기도교육청,김포시,수남초등학교,경기 김포시 대곶면 수남로21번길 24,37.62891986,126.5883833
경기도교육청,김포시,신곡초등학교,경기 김포시 고촌읍 수기로 67-30,37.59675127,126.7664285
경기도교육청,김포시,신양초등학교,경기 김포시 양촌읍 양곡3로 47,37.65584735,126.634018
경기도교육청,김포시,양곡초등학교,경기 김포시 양촌읍 양곡로 548,37.655824,126.6220419
경기도교육청,김포시,양도초등학교,경기 김포시 풍무로93번길 31,37.60308068,126.7204063
경기도교육청,김포시,옹정초등학교,경기 김포시 통진읍 옹정로185번길 26,37.69410923,126.5638726
경기도교육청,김포시,운양초등학교,경기 김포시 전원로38번길 99,37.64632401,126.6899948
경기도교육청,김포시,운유초등학교,경기 김포시 김포한강2로 239,37.64675465,126.6605276
경기도교육청,김포시,월곶초등학교,경기 김포시 월곶면 군하로276번길 28,37.7177104,126.5521792
경기도교육청,김포시,유현초등학교,경기 김포시 유현로33번길 50,37.59924522,126.7261913
경기도교육청,김포시,은여울초등학교,경기 김포시 김포한강8로 173-38,37.63815773,126.640531
경기도교육청,김포시,장기초등학교,경기 김포시 김포한강2로 173,37.64249165,126.6644582
경기도교육청,김포시,청수초등학교,경기 김포시 김포한강11로 256,37.65387664,126.6787763
경기도교육청,김포시,통진초등학교,경기 김포시 통진읍 조강로 116,37.69386193,126.5945554
경기도교육청,김포시,푸른솔초등학교,경기 김포시 김포한강2로 306,37.65167734,126.6654821
경기도교육청,김포시,풍무초등학교,경기 김포시 풍무로96번길 71,37.60501226,126.7265008
경기도교육청,김포시,하늘빛초등학교,경기 김포시 김포한강11로 374,37.65391689,126.6897774
경기도교육청,김포시,하성초등학교,경기 김포시 하성면 애기봉로 857,37.72068049,126.6325877
경기도교육청,김포시,학운초등학교,경기 김포시 양촌읍 황금로70번길 13,37.62078121,126.6248428
경기도교육청,김포시,향산초등학교,경기 김포시 고촌읍 상미1로 26,37.61959954,126.7493586
경기도교육청,부천시,계남초등학교,경기 부천시 원미구 조마루로 255,37.49895373,126.7720961
경기도교육청,부천시,고강초등학교,경기 부천시 오정구 역곡로482번길 57,37.52722664,126.8197557
경기도교육청,부천시,고리울초등학교,경기 부천시 오정구 고리울로 93,37.52694176,126.82687
경기도교육청,부천시,까치울초등학교,경기 부천시 오정구 역곡로324번길 14,37.5138292,126.8142319
경기도교육청,부천시,도당초등학교,경기 부천시 원미구 삼작로268번길 21,37.51956553,126.7918722
경기도교육청,부천시,도원초등학교,경기 부천시 소사구 마니로 13,37.47708432,126.7729347
경기도교육청,부천시,동곡초등학교,경기 부천시 원미구 안곡로 248,37.49058387,126.8169174
경기도교육청,부천시,동산초등학교,경기 부천시 오정구 오정로251번길 50,37.53139244,126.7850353
경기도교육청,부천시,범박초등학교,경기 부천시 소사구 범박로 1,37.46998465,126.8109582
경기도교육청,부천시,복사초등학교,경기 부천시 소사구 은성로 210,37.46731465,126.8079728
경기도교육청,부천시,부광초등학교,경기 부천시 원미구 석천로209번길 40,37.5070287,126.7621323
경기도교육청,부천시,부명초등학교,경기 부천시 원미구 조마루로 200,37.49786632,126.7652464
경기도교육청,부천시,부원초등학교,경기 부천시 소사구 호현로447번길 14,37.47818333,126.7913878
경기도교육청,부천시,부인초등학교,경기 부천시 원미구 신상로 16,37.4897918,126.7487402
경기도교육청,부천시,부일초등학교,경기 부천시 원미구 원미로182번길 31,37.49873951,126.7948251
경기도교육청,부천시,부천남초등학교,경기 부천시 소사구 성주로270번길 16-1,37.48123767,126.7823525
경기도교육청,부천시,부천대명초등학교,경기 부천시 오정구 성오로 160,37.52804857,126.7976387
경기도교육청,부천시,부천덕산초등학교,경기 부천시 오정구 오정로252번길 91,37.52988517,126.7906104
경기도교육청,부천시,부천동초등학교,경기 부천시 원미구 지봉로51번길 22,37.48803375,126.8043806
경기도교육청,부천시,부천부곡초등학교,경기 부천시 원미구 부흥로272번길 31,37.49390327,126.7733327
경기도교육청,부천시,부천부안초등학교,경기 부천시 소사구 경인로484번길 75,37.48016408,126.8119863
