시도교육청명,행정구역명,학원명,도로명주소,위도,경도
경기도교육청,용인시,레벨업영어교습소,"경기도 용인시 기흥구 강남동로 1, 202호 (구갈동)",37.27190838,127.1280032
경기도교육청,용인시,레브발레스튜디오학원,"경기도 용인시 처인구 명지로40번길 9, 501호 (역북동, 지석프라자)",37.23229021,127.1874784
경기도교육청,용인시,레오수학학원,"경기도 용인시 수지구 광교중앙로 313, 광교프리미어타워 404,405호",37.2980512,127.0689818
경기도교육청,용인시,레위티콘피아노교습소,"경기도 용인시 수지구 신봉1로 112-1, 상가동 208호 (신봉동, 신봉마을엘지빌리지5차아파트)",37.32550679,127.0735082
경기도교육청,용인시,레이첼영어수학학원,"경기도 용인시 처인구 남사읍 한숲로 124(e편한세상 용인 한숲시티) 4단지 근린생활시설 302호,303호,304호",37.15911183,127.1755013
경기도교육청,용인시,레이첼영어학원,"경기도 용인시 수지구 현암로 153, 건영타운 708호 (죽전동)",37.33195195,127.126426
경기도교육청,용인시,레츠(LETS)학원,"경기도 용인시 수지구 상현로 126, 파크빌딩 601호 (상현동)",37.30825588,127.0845516
경기도교육청,용인시,렛츠플레이팩토수학교습소,"경기도 용인시 기흥구 동백8로131번길 5, 상가동 102호 (동백동, 백현마을휴먼시아아파트)",37.28280885,127.1649493
경기도교육청,용인시,로고스수학학원,경기도 용인시 기흥구 동백중앙로 283(중동) B동 5층 508호,37.27801308,127.1534878
경기도교육청,용인시,로뎀음악교습소,"경기도 용인시 기흥구 금화로11번길 8, 206호 (상갈동,금화마을주공그린빌)",37.26226508,127.1057216
경기도교육청,용인시,로드맵국영수학원,"경기도 용인시 처인구 남사면 한숲로58번길 21, 401호 (남사면, 투토빌딩)",37.15259257,127.1732436
경기도교육청,용인시,로드맵입시관리형독서실,"경기도 용인시 기흥구 동백중앙로 283, B동 1006호, 1007호 (중동, 골드프라자)",37.27801308,127.1534878
경기도교육청,용인시,로드맵하이엔드관리형독서실,"경기도 용인시 기흥구 동백중앙로 283(중동) A동 609호,610호",37.27801308,127.1534878
경기도교육청,용인시,로드스마트해법수학교습소,"경기도 용인시 수지구 문인로 57, 305호 (풍덕천동)",37.33295118,127.0963891
경기도교육청,용인시,로라의힐링뮤직음악교습소,"경기도 용인시 기흥구 기흥로116번길 102, 상가동 302호 (언남동, 초원마을성원상떼빌아파트)",37.28964135,127.1216081
경기도교육청,용인시,로빈영어교습소,경기도 용인시 수지구 정평로 16신정마을 현대성우상가 201호,37.31783758,127.0894393
경기도교육청,용인시,로아피아노학원,"경기도 용인시 기흥구 용구대로2469번길 20, 109호 일부 (보정동,죽전자이2차)",37.30845784,127.1061991
경기도교육청,용인시,로얄발레학원,"경기도 용인시 수지구 성복2로 130, 상가동 307호 (성복동, 성동마을LG빌리지3차아파트)",37.31628208,127.0720842
경기도교육청,용인시,로열(Royal)바이올린교습소,경기도 용인시 수지구 죽전로 141(죽전동) 203호,37.32406602,127.1232723
경기도교육청,용인시,로운리드인국어학원,"경기도 용인시 기흥구 중부대로788번길 22, 상가동 201호 (상하동,수원동마을 쌍용아파트)",37.25752047,127.1404746
경기도교육청,용인시,로운프라임학원,경기도 용인시 기흥구 강남로 9(구갈동) 태평양프라자 603호,37.27154156,127.1267551
경기도교육청,용인시,로운학원,"경기도 용인시 기흥구 중부대로788번길 13, 303호 (상하동, 수원동마을쌍용스윗닷홈아파트)",37.25700729,127.1416385
경기도교육청,용인시,로웰음악학원,경기도 용인시 수지구 죽전로 253-3상생프라자A 402호 일부 (죽전동),37.33222144,127.1273492
경기도교육청,용인시,로이과학학원,경기도 용인시 수지구 광교중앙로 298주건축물 제1동 501호 (상현동),37.29656232,127.0694623
경기도교육청,용인시,로이독서논술교습소,"경기도 용인시 기흥구 흥덕중앙로105번길 41(영덕동,흥덕마을 11단지 경남아너스빌)",37.28101609,127.0766041
경기도교육청,용인시,로이스피아노교습소,"경기도 용인시 수지구 동천로 54, 3층 (동천동)",37.34060016,127.0971077
경기도교육청,용인시,로제타스톤상현영어학원,경기도 용인시 수지구 이현로 115상현플라자 207호 (상현동),37.31226639,127.0911074
경기도교육청,용인시,로즈앤그라운드연기학원,경기도 용인시 수지구 풍덕천로139번길 10-5(풍덕천동) 4층 전체,37.32493473,127.0964593
경기도교육청,용인시,로코코미술교습소,"경기도 용인시 기흥구 구성로 90, 상가동 208,209호 (언남동, 장미마을 삼성 래미안 2차아파트)",37.29323578,127.1193904
경기도교육청,용인시,론미술학원,"경기도 용인시 처인구 지삼로 590, 씨엠씨빌딩 3층 302호 (삼가동)",37.24035492,127.1664332
경기도교육청,용인시,루나피아노음악교습소,"경기도 용인시 기흥구 동백중앙로 310, 302,303호 (중동,백현마을동일하이빌)",37.27916514,127.1564567
경기도교육청,용인시,루덴스학원,"경기도 용인시 수지구 신봉1로48번길 11, 301호 (신봉동, 뉴골드프라자)",37.32311295,127.0798686
경기도교육청,용인시,루돌프기타음악교습소,"경기도 용인시 기흥구 한보라1로10번길 17, 보라월드프라자 302호 일부 (보라동)",37.25353485,127.1078592
경기도교육청,용인시,루미너리어학원,"경기도 용인시 기흥구 이현로 93(보정동), 제이티타워 202호, 203호",37.31111396,127.0927325
경기도교육청,용인시,루미북독서논술교습소,"경기도 용인시 기흥구 동백죽전대로 455-11동백호수공원 두산웨브더제니스근린생활시설 B109호(동백동,동백호수공원 두산위브더제니스)",37.27911125,127.1511913
경기도교육청,용인시,루비콘학원,"경기도 용인시 수지구 풍덕천로 122, 605-1호, 605호 (풍덕천동)",37.32254142,127.0955543
경기도교육청,용인시,루엘실용음악학원,"경기도 용인시 수지구 풍덕천로147번길 12, 2층 전체 (풍덕천동)",37.32522835,127.096932
경기도교육청,용인시,루체영재음악학원,경기도 용인시 처인구 모현읍 백옥대로2476번길 17에듀프라자 307호,37.3447335,127.2527621
경기도교육청,용인시,루체온음악학원,"경기도 용인시 기흥구 새천년로 22, 예림프라자 503호 (신갈동,예림프라자)",37.28909568,127.1116394
경기도교육청,용인시,루체음악학원,경기도 용인시 수지구 동천로 37명문빌딩 3층 (동천동),37.34049587,127.0990066
경기도교육청,용인시,루체피아노음악교습소,"경기도 용인시 기흥구 흥덕3로 20, 상가동 105호 (영덕동,신동아파밀리에아파트)",37.27164352,127.0838352
경기도교육청,용인시,루카스뮤직학원,경기도 용인시 수지구 동천로437번길 8(동천동) 1층,37.34429468,127.0587739
경기도교육청,용인시,루카스학원,"경기도 용인시 수지구 만현로 120, 504호, 505호 (상현동, SR프라자)",37.30605471,127.0847161
경기도교육청,용인시,루트몬테소리한솔노피곰학원,"경기도 용인시 기흥구 죽전로 20408호(보정동,죽전누리에뜰)",37.31999652,127.1103853
경기도교육청,용인시,루트수학학원,"경기도 용인시 기흥구 갈곡로 3, 주영빌딩 3층일부 (구갈동, 덕천)",37.27171237,127.1287797
경기도교육청,용인시,루트엠고등학원,"경기도 용인시 수지구 수지로296번길 51-10, 정석빌딩 501호 (풍덕천동)",37.32169222,127.0953022
경기도교육청,용인시,루트엠수학영어학원,"경기도 용인시 기흥구 동백죽전대로527번길 98-2, 현암프라자 401호 (중동)",37.28107184,127.1442402
경기도교육청,용인시,루트엠수학학원,"경기도 용인시 수지구 수지로296번길 51-10, 정석빌딩 201호, 202호 (풍덕천동, 정석빌딩)",37.32169222,127.0953022
경기도교육청,용인시,루트영어학원,"경기도 용인시 처인구 양지읍 양지로143번길 15,2층",37.23596907,127.2841788
경기도교육청,용인시,루틴수학교습소,경기도 용인시 처인구 모현읍 왕산로 14236동 근린생활시설 1층 405호(힐스테이트 몬테로이 2단지),37.34411468,127.2548194
경기도교육청,용인시,룰루랄라작업실미술교습소,"경기도 용인시 수지구 성복1로 80, 203호 (성복동, 성복서희스타힐스애비뉴)",37.31567266,127.071268
경기도교육청,용인시,르꽁뜨미술학원,"경기도 용인시 수지구 만현로 120403호(상현동, SR프라자)",37.30605471,127.0847161
경기도교육청,용인시,르베리에발레학원,"경기도 용인시 수지구 만현로 120, 513호 (상현동, SR프라자)",37.30605471,127.0847161
경기도교육청,용인시,를르베발레(Releve ballet)학원,"경기도 용인시 기흥구 구갈로60번길 3, 701호 (구갈동, 골드프라자)",37.27986158,127.1118169
경기도교육청,용인시,리더수학교습소,"경기도 용인시 수지구 성복1로 35, 성복역 롯데캐슬 클라시엘 근린생활시설 213호 (성복동, 성복역 롯데캐슬 클라시엘)",37.3142264,127.0737792
경기도교육청,용인시,리더스리딩국어독서논술학원,"경기도 용인시 수지구 만현로 124, 자이프라자 401호 (상현동, 자이프라자)",37.30564661,127.0848797
경기도교육청,용인시,리더스수학학원,"경기도 용인시 기흥구 신촌로47번길 2, 3층 일부 (보정동, 보정프라자)",37.30771217,127.1103082
경기도교육청,용인시,리더스에듀디베이트논술학원,"경기도 용인시 수지구 광교중앙로 308, 광교에스타워 604호 (상현동)",37.29735664,127.0696792
경기도교육청,용인시,리더스영수학원,"경기도 용인시 기흥구 마북로154번길 12, 3층일부 (마북동,마북프라자)",37.30317146,127.1245074
경기도교육청,용인시,리드101수지동천어학원,경기도 용인시 수지구 손곡로 107(동천동),37.33588709,127.090696
경기도교육청,용인시,리드101수지상현어학원,"경기도 용인시 수지구 만현로 120, 5층 511호,512호 (상현동, SR프라자)",37.30605471,127.0847161
경기도교육청,용인시,리드101신봉영어학원,"경기도 용인시 수지구 신봉1로 175, 602호 (신봉동, 진성프라자)",37.32835939,127.0678969
경기도교육청,용인시,리드브러리영어교습소,"경기도 용인시 기흥구 기흥역로58번길 78(구갈동,기흥역 더샵) 110-1호",37.27347413,127.1180165
경기도교육청,용인시,리드수학과학전문학원,"경기도 용인시 기흥구 구성3로28번길 16, 303-1호 (청덕동, 우성프라자)",37.29499544,127.1521264
경기도교육청,용인시,리드앤톡R&T영어학원,"경기도 용인시 기흥구 동백중앙로 203, 501호 (중동, 미주타운)",37.27150672,127.1517757
경기도교육청,용인시,리드앤톡마북센터영어학원,"경기도 용인시 기흥구 연원로 35, 201호 (마북동, 중앙프라자)",37.30190357,127.1102834
경기도교육청,용인시,리드앤톡수지구청센터영어독서학원,"경기도 용인시 수지구 수지로296번길 47, 수석프라자 1001호 일부(풍덕천동)",37.32183312,127.0940888
경기도교육청,용인시,리드앤톡영어교습소,"경기도 용인시 기흥구 죽전로 46, 403호, 404호 (보정동, 타워시티)",37.32028897,127.1138366
경기도교육청,용인시,리드앤톡영어도서관어학원,"경기도 용인시 수지구 광교중앙로 319, 602호, 603호 (상현동)",37.29851913,127.0690991
경기도교육청,용인시,리드앤톡영어용인상하학원,"경기도 용인시 기흥구 중부대로788번길 16, 301호 (상하동, 상하쟈일드아카데미)",37.25776637,127.1410759
경기도교육청,용인시,리드앤톡영어학원,"경기도 용인시 기흥구 동백중앙로 358-8, 302호, 303호 (동백동, 백현프라자)",37.28209965,127.1600184
경기도교육청,용인시,리드앤톡힐스테이트고진센터영어교습소,"경기도 용인시 처인구 고림로162번길 15D1블럭 근생-1, 202호(고림동,힐스테이트 용인 고진역 1단지)",37.24508135,127.2217359
경기도교육청,용인시,리드인국어교습소,"경기도 용인시 처인구 고림로162번길 15(고림동,힐스테이트 용인 고진역 1단지) D1블럭 근생-1, 203호 우측",37.24508135,127.2217359
경기도교육청,용인시,리드인국어독서논술교습소,"경기도 용인시 수지구 성복1로 35, 212호 (성복동, 성복역 롯데캐슬 클라시엘)",37.3142264,127.0737792
경기도교육청,용인시,리드인국어독서논술학원,경기도 용인시 처인구 모현읍 백옥대로2476번길 25도현프라자 301호,37.34461432,127.2536356
경기도교육청,용인시,리드인국어독서전문학원,경기도 용인시 기흥구 동백중앙로 175605호,37.2699705,127.1541685
경기도교육청,용인시,리드인국어손곡점독서논술교습소,"경기도 용인시 수지구 손곡로 80(동천동), 수진마을서니벨리아파트 상가동 2층 201호",37.33634593,127.0937769
경기도교육청,용인시,리드인나곡초독서논술교습소,"경기도 용인시 기흥구 사은로84번길 10(보라동,용인 보라 효성해링턴플레이스) 301-207",37.25408579,127.1134019
경기도교육청,용인시,리드인논술교습소,"경기도 용인시 수지구 정평로 34-2, 401-1호 (풍덕천동, 성운코아)",37.31920656,127.0883044
경기도교육청,용인시,리드인더함수학학원,"경기도 용인시 기흥구 구성로39번길 3(마북동), 리딩프라자 105호",37.29515154,127.1134522
경기도교육청,용인시,리드인독서국어학원,"경기도 용인시 수지구 신봉2로14번길 8, 202호 (신봉동, 백산빌딩)",37.32386112,127.0787235
경기도교육청,용인시,리드인독서논술광교상현역점학원,"경기도 용인시 수지구 광교중앙로 310, 502호 (상현동)",37.2976689,127.0697451
경기도교육청,용인시,리드인독서논술광교흥덕점학원,"경기도 용인시 기흥구 흥덕2로 115, 305호 (영덕동, 미래도프라자)",37.27784053,127.0738037
경기도교육청,용인시,리드인독서논술국어신갈학원,"경기도 용인시 기흥구 새천년로26번길 8, 301호 (신갈동, 햇살프라자)",37.28848692,127.111952
경기도교육청,용인시,리드인독서논술국어학원,"경기도 용인시 수지구 진산로 26, 404호 (상현동, 성원상떼빌아파트 상가2동)",37.31454159,127.0923882
경기도교육청,용인시,리드인독서논술동천학원,경기도 용인시 수지구 고기로 88(동천동) 희성빌딩 1동 301호,37.34543343,127.0934579
경기도교육청,용인시,리드인독서논술상현학원,"경기도 용인시 수지구 수지로 70, 203호 (상현동, 신성프라자)",37.30908532,127.0764089
경기도교육청,용인시,리드인독서논술시온에듀학원,경기도 용인시 수지구 현암로 154(죽전동) 304호,37.3314859,127.1264537
경기도교육청,용인시,리드인독서논술신동백학원,경기도 용인시 기흥구 동백죽전대로527번길 98-8201호 (중동),37.28157618,127.1440729
경기도교육청,용인시,리드인독서논술학원,"경기도 용인시 기흥구 동백중앙로 283, 골드프라자 B802호 (중동)",37.27801308,127.1534878
경기도교육청,용인시,리드인독서논술한빛학원,경기도 용인시 수지구 동천로 137(동천동) 201호,37.33731198,127.088801
경기도교육청,용인시,리드인독서논술한숲시티학원,"경기도 용인시 처인구 남사면 한숲로 123, 근린생활시설 401호, 402호 (남사면, e편한세상 용인 한숲시티)",37.16014634,127.1720571
경기도교육청,용인시,리드인독서비상아이비츠학원,"경기도 용인시 수지구 성복2로 230, 5층일부 (성복동)",37.31994399,127.062206
경기도교육청,용인시,리드인독서중심국어학원,"경기도 용인시 처인구 명지로40번길 16, 파스텔시티 601호 (역북동)",37.2328241,127.1870074
경기도교육청,용인시,리드인마북점독서논술교습소,"경기도 용인시 기흥구 연원로 35, 202호 (마북동, 중앙프라자)",37.30190357,127.1102834
경기도교육청,용인시,리드인만현상현독서논술교습소,"경기도 용인시 수지구 만현로 105(상현동), 생활편익시설 204호",37.30708631,127.0855974
경기도교육청,용인시,리드인미래엔수학동천해봄학원,경기도 용인시 수지구 동천로 37(동천동) 5층,37.34049587,127.0990066
경기도교육청,용인시,리드인백현독서논술국어학원,"경기도 용인시 기흥구 동백8로 90, 백현마을모아미래도아파트 상가동 203호 (동백동, 백현마을모아미래도1단지아파트)",37.28421661,127.1601113
경기도교육청,용인시,리드인수지구청점학원,경기도 용인시 수지구 수지로296번길 51-10(풍덕천동) 603호,37.32169222,127.0953022
경기도교육청,용인시,리드인신동백두산센터점독서논술교습소,"경기도 용인시 기흥구 동백죽전대로 507근린생활시설1 208호(동백동,용인동백두산위브더제니스)",37.28302466,127.1506085
경기도교육청,용인시,리드인신봉초중점학원,"경기도 용인시 수지구 신봉3로 1, 703호 (신봉동, 진성프라자2)",37.3279603,127.0682472
경기도교육청,용인시,리드인온탑국어전문학원,"경기도 용인시 수지구 현암로 107, 302호 (죽전동, SR프라자)",37.33196297,127.1212249
경기도교육청,용인시,리드인정독국어논술학원,"경기도 용인시 수지구 포은대로313번길 7-16, 용인이씨정평파종회빌딩 2층 일부(202호) (풍덕천동)",37.31442233,127.084116
경기도교육청,용인시,리드인책속에길독서논술교습소,"경기도 용인시 수지구 신봉1로71번길 25상가 102호 (신봉동,신봉마을 자이3차)",37.32092093,127.0778277
경기도교육청,용인시,리드인청곡학원,"경기도 용인시 기흥구 덕영대로2077번길 66(영덕동), 1동 4층 전체",37.26671492,127.0920855
경기도교육청,용인시,리드인풍덕천2동점독서논술교습소,"경기도 용인시 수지구 풍덕천로 17, 상가동 102호 (풍덕천동, 진흥아파트)",37.31840239,127.0858592
경기도교육청,용인시,리드인풍덕천독서논술교습소,"경기도 용인시 수지구 수풍로 65(풍덕천동), 수지메디파크 407호",37.3298052,127.0923621
경기도교육청,용인시,리듬나무드럼교습소,"경기도 용인시 수지구 용구대로2771번길 88(죽전동,창죽마을 벽산첼시빌아파트), 상가동 103호 일부, 104호",37.33749205,127.1053317
경기도교육청,용인시,리듬세계음악학원,경기도 용인시 기흥구 금화로58번길 10주공4단지 상가2층,37.26218596,127.1094027
경기도교육청,용인시,리딩그라운드영어도서관영어교습소,경기도 용인시 수지구 만현로 113205호 일부(205-2호),37.3064781,127.0853566
경기도교육청,용인시,리딩덕학원,"경기도 용인시 수지구 문정로 46, 한길타운 406호 (풍덕천동,한길타운 505)",37.32452475,127.0946853
경기도교육청,용인시,리딩몬스터영어도서관학원,"경기도 용인시 수지구 현암로 147, 우성메디피아 302호 (죽전동)",37.33194928,127.1257996
경기도교육청,용인시,리딩비영어독서학원,"경기도 용인시 수지구 문정로 13(풍덕천동,중수프라쟈) 204호",37.32198077,127.0960397
경기도교육청,용인시,리딩스톤독서논술교습소,경기도 용인시 수지구 상현로 34성진프라자 101호(상현동),37.3022007,127.0779228
경기도교육청,용인시,리딩아일랜드학원,"경기도 용인시 수지구 만현로 124, 501호, 502호, 503호 (상현동, 자이프라자)",37.30564661,127.0848797
경기도교육청,용인시,리딩클럽영어교습소,"경기도 용인시 기흥구 동백5로 81, 상가동 203호 일부 (중동, 백현마을롯데캐슬아파트)",37.27605106,127.1582183
경기도교육청,용인시,리딩트리영어학원,"경기도 용인시 기흥구 새천년로16번길 3-6, 301-2호, 302호 (신갈동)",37.28878266,127.1115445
경기도교육청,용인시,리딩트리죽전영어학원,경기도 용인시 기흥구 죽전로 50603호(보정동),37.32029271,127.1142631
경기도교육청,용인시,리딩트리학원,"경기도 용인시 수지구 풍덕천로22번길 28, 204호 (풍덕천동, 수지태영프라자)",37.31651264,127.0832223
경기도교육청,용인시,리리잼영어교습소,"경기도 용인시 수지구 진산로66번길 10상가 제2동 102호(풍덕천동,진산마을삼성래미안5차아파트)",37.31599651,127.0930426
경기도교육청,용인시,리만수학학원,"경기도 용인시 기흥구 예현로 45, 2층 202호 (서천동, 천일프라자)",37.24371095,127.0658258
경기도교육청,용인시,리무용학원,"경기도 용인시 기흥구 동백중앙로 177, 중동 852-2 씨엘뷰오피스텔 204호 (중동)",37.27029081,127.1537648
경기도교육청,용인시,리미트수학교습소,"경기도 용인시 기흥구 구성3로 65, 202호 (청덕동, 휴먼시아 물푸레마을)",37.29988175,127.149442
경기도교육청,용인시,리버티어학원,"경기도 용인시 기흥구 서천로117번길 9, 원희캐슬 서천2 604호 (서천동)",37.23700973,127.0740136
경기도교육청,용인시,리베(LIEBE)음악학원,"경기도 용인시 수지구 만현로67번길 20, 301호, 302호 (상현동, 더샵수지포레)",37.3082965,127.0885228
경기도교육청,용인시,리베피아노음악교습소,"경기도 용인시 기흥구 동백죽전대로 507, 307호 (동백동, 용인동백두산위브더제니스)",37.28302466,127.1506085
경기도교육청,용인시,리벨커피바리스타학원,"경기도 용인시 기흥구 동백중앙로 177, 동백 씨엘뷰 201호,201-1호 (중동)",37.27029081,127.1537648
경기도교육청,용인시,리브르아트미술학원,"경기도 용인시 기흥구 구성3로28번길 14, 청덕프라자 202호 (청덕동, 청덕프라자)",37.29478424,127.1519798
경기도교육청,용인시,리스영어학원,경기도 용인시 수지구 손곡로 107대영프라자 503호 (동천동),37.33588709,127.090696
경기도교육청,용인시,리쌤영어교습소,"경기도 용인시 기흥구 덕영대로2077번길 51, 상가동 103호 (영덕동,청현마을 기흥데시앙)",37.26646271,127.0937019
경기도교육청,용인시,리아음악교습소,"경기도 용인시 수지구 신수로683번길 19, 래미안수지이스트파크 상가동 204호  (풍덕천동)",37.32999885,127.0992326
경기도교육청,용인시,리안영어학원,"경기도 용인시 수지구 손곡로 83, 동천타워1 401호 (동천동)",37.33597414,127.0932328
경기도교육청,용인시,리온영어교습소,"경기도 용인시 수지구 풍덕천로 17, 203호 (풍덕천동)",37.31840239,127.0858592
경기도교육청,용인시,리우수학교습소,"경기도 용인시 기흥구 동백3로11번길 12, 141호(브릭스타워) (중동)",37.27021081,127.1531252
경기도교육청,용인시,리움수학교습소,"경기도 용인시 처인구 명지로16번길 25(역북동,우미 린 센트럴파크), 상가1동 204호",37.23323382,127.185165
경기도교육청,용인시,리음악학원,"경기도 용인시 기흥구 신구로64번길 12, 205호 (구갈동)",37.27754109,127.1109117
경기도교육청,용인시,리즈영어학원,경기도 용인시 기흥구 흥덕2로118번길 27(영덕동),37.27795973,127.0774794
경기도교육청,용인시,리즈음악학원,경기도 용인시 기흥구 보정로 109현대프라자 6층 601호 (보정동),37.3194879,127.1151969
경기도교육청,용인시,리즈피아노스튜디오학원,"경기도 용인시 기흥구 중부대로788번길 16,   3층 일부 (상하동,상하쟈일드아카데미)",37.25776637,127.1410759
경기도교육청,용인시,리케이온랭귀지포럼광교어학원,"경기도 용인시 수지구 광교중앙로 315, 광교티타워 3층 전체 (상현동)",37.29828931,127.0690465
경기도교육청,용인시,리코누리음악교습소,"경기도 용인시 기흥구 동백중앙로 283, A1007호 전체 (중동, 골드프라자)",37.27801308,127.1534878
경기도교육청,용인시,리틀가우디미술학원,"경기도 용인시 처인구 명지로40번길 9, 409호 (역북동, 지석프라자)",37.23229021,127.1874784
경기도교육청,용인시,리틀루나미술교습소,"경기도 용인시 수지구 정평로 120, 201-1호 (풍덕천동, 한국아파트)",37.32417367,127.0939429
경기도교육청,용인시,리틀비영어(LittleBeeEnglish)어학원,"경기도 용인시 수지구 만현로 120, 502호, 503호 (상현동, SR프라자)",37.30605471,127.0847161
경기도교육청,용인시,리틀상상공작소미술교습소,"경기도 용인시 수지구 광교마을로 11, 상가동 103호 (상현동)",37.29808402,127.0633139
경기도교육청,용인시,리틀쇼팽음악학원,경기도 용인시 수지구 만현로 120SR프라자 402호,37.30605471,127.0847161
경기도교육청,용인시,리틀스콜라스(LittleScholors)어학원,"경기도 용인시 기흥구 원고매로 106(고매동) 1층,2층 전체",37.21954956,127.1143806
경기도교육청,용인시,리틀즈학원,경기도 용인시 수지구 수풍로71번길 17수지스포츠프라자 2층 (동천동),37.33114813,127.091042
경기도교육청,용인시,리틀팍스어학원,"경기도 용인시 기흥구 서천로117번길 9, 506호,507호 (서천동)",37.23700973,127.0740136
경기도교육청,용인시,리틀팍스용인동백어학원,"경기도 용인시 기흥구 동백3로11번길 8-1, 701호 (중동,제일프라자)",37.26977644,127.153879
경기도교육청,용인시,리틀팍스죽전어학원,"경기도 용인시 수지구 현암로 159, 에코프라자 401호 (죽전동)",37.33188638,127.1271538
경기도교육청,용인시,리틀피아니스트음악교습소,"경기도 용인시 수지구 동천로63번길 12, 동천마을현대2차홈타운 상가동 206호 (동천동,동천마을현대2차홈타운)",37.33915701,127.0968556
경기도교육청,용인시,리틀피아니스트음악학원,"경기도 용인시 기흥구 지삼로 73-4, 3층일부 (지곡동, 원주민공인중개사)",37.25051462,127.1304421
경기도교육청,용인시,리틀피카소미술교습소,"경기도 용인시 기흥구 한보라2로 170, 가상가동 202호 (공세동,한보라마을휴먼시아)",37.24407477,127.1078712
경기도교육청,용인시,리플랜관리형학습센터원격학원,"경기도 용인시 수지구 풍덕천로129번길 7(풍덕천동), 3층 일부",37.32378155,127.0955136
경기도교육청,용인시,리피아노교습소,"경기도 용인시 수지구 용구대로2771번길 70, 벽산타운1단지 상가동 102호 (죽전동, 벽산1단지아파트)",37.33614282,127.1044519
경기도교육청,용인시,린수학교습소,"경기도 용인시 수지구 신봉2로 19, 202호 일부 (신봉동, 신LG프라자)",37.32448077,127.0770757
경기도교육청,용인시,림(LIM)영어교습소,"경기도 용인시 기흥구 갈곡로8번길 4-7, 102호 (구갈동)",37.27127121,127.1296157
경기도교육청,용인시,링키영어광교상현점영어교습소,"경기도 용인시 수지구 광교중앙로 338, R-102호 (상현동, 광교우미뉴브)",37.30033636,127.0717995
경기도교육청,용인시,링키영어광교풍경채점영어교습소,"경기도 용인시 기흥구 흥덕1로 20상가3동 D201호(영덕동,광교 풍경채 어바니티)",37.27040257,127.0694236
경기도교육청,용인시,링키영어동백제니스점영어교습소,경기도 용인시 기흥구 동백죽전대로 455-11동백호수공원두산위브더제니스 근린생활시설 B111호(동백동),37.27911125,127.1511913
경기도교육청,용인시,링키영어동천래미안이스트팰리스점영어교습소,"경기도 용인시 수지구 동천로153번길 6, 상가동 4블록-6 (동천동, 한빛마을 래미안 이스트팰리스 4단지)",37.33645603,127.0864477
경기도교육청,용인시,링키영어동천자이영어교습소,"경기도 용인시 수지구 고기로 89, 동천자이상가동 B102호 (동천동, 동천자이아파트)",37.34474889,127.0915323
경기도교육청,용인시,링키영어죽전도담점영어교습소,"경기도 용인시 수지구 대지로 49, 204호 (죽전동, 죽전퍼스트하임)",37.32983628,127.1140516
경기도교육청,용인시,마녀논리수학학원,경기도 용인시 기흥구 죽현로 29(보정동) 704호,37.31949172,127.1138509
경기도교육청,용인시,마녀영수학원,"경기도 용인시 기흥구 구성3로28번길 20, 502호 (청덕동, 가나프라자2차)",37.29525426,127.1521616
경기도교육청,용인시,마르페실용음악학원,"경기도 용인시 기흥구 구갈로72번길 10, 503호 (구갈동, 낙원상가)",37.28059881,127.1124848
경기도교육청,용인시,마법수학학원,"경기도 용인시 수지구 포은대로313번길 7-16, 용인이씨정평파종회빌딩 3층 일부 (풍덕천동)",37.31442233,127.084116
경기도교육청,용인시,마북교연스카이학원,경기도 용인시 기흥구 마북로 126201호 (마북동),37.30158005,127.1217306
경기도교육청,용인시,마북캠퍼스본관매쓰플랜수학학원,"경기도 용인시 기흥구 연원로 35, 404호 (마북동, 중앙프라자)",37.30190357,127.1102834
경기도교육청,용인시,마북하연과학교습소,"경기도 용인시 기흥구 연원로 39, 대현빌딩 201호 (마북동, 대현빌딩)",37.3019569,127.1105881
경기도교육청,용인시,마블수학전문학원,경기도 용인시 기흥구 구갈로 64301동 1호(구갈동소공빌딩),37.28020066,127.1115165
경기도교육청,용인시,마스터수학학원,경기도 용인시 수지구 현암로 119403호일부404호 (죽전동),37.33195065,127.1224283
경기도교육청,용인시,마스터잉글리쉬학원,경기도 용인시 기흥구 신구로64번길 5202호 (구갈동),37.27784711,127.1101044
경기도교육청,용인시,마스터즈수학교습소,"경기도 용인시 수지구 성복1로 13(성복동,성복역 롯데캐슬 파크나인) 202호",37.31087419,127.0737914
경기도교육청,용인시,마온실용음악학원,"경기도 용인시 수지구 문인로54번길 2, 212호 (동천동, 수지하우비)",37.33352783,127.097391
경기도교육청,용인시,마음소리음악학원,"경기도 용인시 기흥구 서그내로 22-1, SK아파트 상가동 203호,204호 (서천동,서그내마을에스케이아파트)",37.24518087,127.0734073
경기도교육청,용인시,마음을그리는아이들미술교습소,경기도 용인시 수지구 풍덕천로22번길 67태영데시앙아파트단지내상가 201호 (풍덕천동),37.31412123,127.0822876
경기도교육청,용인시,마이더스원격교습학원,"경기도 용인시 기흥구 죽전로 10, 602호일부 (보정동)",37.32026462,127.1098622
경기도교육청,용인시,마이아뜰리에미술교습소,"경기도 용인시 수지구 수풍로 99, 3층 일부 (동천동)",37.33256099,127.0932959
경기도교육청,용인시,마이컬러아뜰리에미술교습소,"경기도 용인시 기흥구 탑실로 36, 207호 (공세동)공세프라자",37.23896783,127.1097298
경기도교육청,용인시,마인아트미술학원,"경기도 용인시 수지구 성복2로 269(성복동) 101,102,103동",37.31901821,127.0578717
