시도명,시군구명,행정동,예방접종_원값,예방접종_정규화,예방접종_가중치
서울특별시,송파구,송파2동,90.06666666666666,0.7057220708446863,0.06810217983651223
서울특별시,송파구,석촌동,90.06666666666666,0.7057220708446863,0.06810217983651223
서울특별시,송파구,삼전동,90.06666666666666,0.7057220708446863,0.06810217983651223
서울특별시,송파구,가락본동,90.06666666666666,0.7057220708446863,0.06810217983651223
서울특별시,송파구,가락1동,90.06666666666666,0.7057220708446863,0.06810217983651223
서울특별시,송파구,가락2동,90.06666666666666,0.7057220708446863,0.06810217983651223
서울특별시,송파구,문정1동,90.06666666666666,0.7057220708446863,0.06810217983651223
서울특별시,송파구,문정2동,90.06666666666666,0.7057220708446863,0.06810217983651223
서울특별시,송파구,장지동,90.06666666666666,0.7057220708446863,0.06810217983651223
서울특별시,송파구,위례동,90.06666666666666,0.7057220708446863,0.06810217983651223
서울특별시,송파구,잠실본동,90.06666666666666,0.7057220708446863,0.06810217983651223
서울특별시,송파구,잠실2동,90.06666666666666,0.7057220708446863,0.06810217983651223
서울특별시,송파구,잠실3동,90.06666666666666,0.7057220708446863,0.06810217983651223
서울특별시,송파구,잠실4동,90.06666666666666,0.7057220708446863,0.06810217983651223
서울특별시,송파구,잠실6동,90.06666666666666,0.7057220708446863,0.06810217983651223
서울특별시,송파구,잠실7동,90.06666666666666,0.7057220708446863,0.06810217983651223
서울특별시,강동구,강일동,92.03333333333336,0.866485013623979,0.08361580381471398
서울특별시,강동구,상일1동,92.03333333333336,0.866485013623979,0.08361580381471398
서울특별시,강동구,상일2동,92.03333333333336,0.866485013623979,0.08361580381471398
서울특별시,강동구,명일1동,92.03333333333336,0.866485013623979,0.08361580381471398
서울특별시,강동구,명일2동,92.03333333333336,0.866485013623979,0.08361580381471398
